id,type,sub_type,name,description,year,lat,long,evacuated,homeless,injuries,deaths,insured_cost,homes_damaged,homes_destroyed,regions,url,severity,cost_2011
497,Natural,Flood,Queensland Jan 2008,"During January 2008 atropical low caused state-wide monsoonal rainfall that resulted in widespread flooding throughout Queensland. The Minister for Emergency Services declared 55 local Government areas impacted by the flooding eligible for assistance under the Natural Relief and Recovery Arrangements (NDRRA). State Emergency Service volunteers responded to more than 1000 calls for assistance as a result of the flooding.  The January floods of 2008 caused extensive damage over Queensland. Infrastructure including roads and railways were badly disrupted. Numerous houses were inundated by flood waters and a number of people were evacuated in the Emerald region.   The Insurance Council of Australia estimated the 2008 damage at $70 million, with the 2011 estimated normalised cost of $85 million.  South-east Queensland  On 4 January, light to moderate rain fell in this area resulting in flooding of major rivers including the Nerang Coomera Rivers, Gold Coast Creeks and the Logan/Albert Rivers with moderate to major flooding which lasted 1-3 days.  Far North Queensland  On 8 January, as ex-Tropical Cyclone Helen moved over Cape York Peninsula. The tropical low produced heavy rainfall causing river rises and minor flooding in the Tully River and adjacent coastal streams   Western Queensland  Between 11 - 20 January, a low pressure system created by Tropical Cyclone Helen brought about widespread rainfall. The rainfall resulted in fast river rises and major flooding on the Thompson / Barcoo Rivers Cooper Creek, Paroo River, Bulloo River, Warrego River, Dumaresq / Macintyre Rivers, and the Condamine / Balonne Rivers.   Central Queensland  Between 10 - 20 January, heavy rainfall intensified over Central Queensland. This rainfall produced widespread flooding to numerous rivers including the Ross River, Haughton River, Don River, Pioneer River, Nogoa River, Fitzroy River, Belyando and the Burdekin River. Bogantungan, situated to the west of the city of Emerald recorded a four day rainfall total of nearly 700 mm.",2008,-27.47092438,153.02354430,,,,,"$70,000,000.00",,,QLD,http://www.emknowledge.gov.au/resource/?id=497,"$70,000,000.00",$0.00
499,Natural,Flood,South-East Queensland Dec 2007,"Torrential rain and gale force winds caused wide-spread damage to the regions around south-east Queensland. The heavy rainfall was a direct result of a low pressure system that persisted over the coral sea. Furthermore, the system combined with an upper low to produce the heavy deluge. Towns affected included Boonah, Brisbane City, Clifton, Cooloola, Logan, Gold Coast City, Stanthorpe and Warwick.  There was widespread damage to local infrastructure including bridges, roads and railways. State Emergency Services engaged the assistance of Queensland Rail and Emergency Management Queensland to support those affected by the floods. Assistance included extra rail services and deployment of a helicopter to support the recovery effort.    The Insurance Council of Australia estimated the 2008 damage $15 million, with the 2011 estimated normalised cost of $17 million.  It should be noted this cost is combined with the damage caused in New South Wales.",2007,-28.80575943,153.27687070,,,,,"$15,000,000.00",,,QLD,http://www.emknowledge.gov.au/resource/?id=499,"$15,000,000.00",$0.00
510,Natural,Flood,Queensland Feb 2010,"In the last week of February through to the first week of March 2010 Queensland, Central Australia and Northern New South Wales experienced unprecedented rainfall and serious flooding in several regions. Queensland recorded the highest state wide average rainfall on 2 March, with 31.74 mm, exceeding the previous record of 31.49 mm established on 21 May 1981.  As a result the heavy deluge brought about widespread flooding to numerous rivers including Paroo, Moonie, Balonne, Dawson, Theodore, Moura, Maranoa, Warrego, Diamantina, Bulloo, Condamine, Weir, Mary, Burnett, and Comet. This had devastating impact on infrastructure including roads, railways and bridges, as well as agriculture and horticulture industries including farms, crops and live stock.   The Insurance Council of Australia estimated the 2010 damage at $46.7 million, with the 2011 estimated normalised cost of $49 million.",2010,-27.47092438,153.02354430,,,,,"$46,700,000.00",,,QLD,http://www.emknowledge.gov.au/resource/?id=510,"$46,700,000.00",$0.00
546,Natural,Flood,Lismore,"During the period between 7 - 14 April, Lismore and the surrounding region sustained heavy rainfall causing many areas to flood. The worst affected townships included; Coraki, Woodburn, Broadwater, Wardell, Iluka and Yamba with reports of water up to 1 m deep around many homes. Woodburn and lower Richmond were isolated as a result.  The Richmond River system carried flood water to the sea however high tides and a six metre swell at the mouth of the river restricted the outflow of water. The Pacific highway was closed for a period at Murwillumbah and Chinderah, and other major road closures occurred.  The State Emergency Services (SES) accommodated and provided meals for approximately 1150 people. Two caravan parks and one nursing home were evacuated. Significant crop damage occurred.  The Insurance Council of Australia estimated the 1988 damage at $25 million, with the 2011 estimated normalised cost of $139 million.",1988,-28.80591011,153.27691650,,,,,"$25,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=546,"$25,000,000.00",$0.00
549,Natural,Flood,North-Eastern Victoria,"From 3-4 October, heavy rainfall fell over a 24 hour period causing severe flooding in the north-eastern region of Victoria. Rainfall recorded during this period was 200 mm, with 165 mm recorded in Benalla.  Districts affected by the flood included; Benalla, Euroa, Violet Town, Myrtleford. The flood water took some days to reach Shepparton and Nathalia due to the topography and the slow movement of the water. The flood waters covered 40 000 square km, and remained for days or weeks.  The impact of the flood was extensive and included; 8 000 people affected; 1,500 people evacuated from their homes; 3 000 households damaged; 95 per cent of commercial businesses in the Benalla district affected; five bridges damaged or destroyed; several roads cut; 400 km rural fencing damaged; Telephone services, power, sewage and water infrastructure affected; and crops and livestock losses.  The estimated cost to replace local buildings, roads, and recreation reserves was estimated in 1993 values to be between $3 million and $5 million, businesses losses estimated at $10 million and agricultural losses approximately $30 million. Many premises were uninsured. The recovery period for the district took 18 months.  The Insurance Council of Australia estimated the 1993 damage at $12 million, with the 2011 estimated normalised cost of $44 million.",1993,-36.55149460,145.98170470,,,,,"$12,000,000.00",,,VIC,http://www.emknowledge.gov.au/resource/?id=549,"$12,000,000.00",$0.00
483,Natural,Heatwave,South-Eastern Australia Heatwave 2009,"From 27 January until 8 February a heat wave affected parts of south-eastern Australia. The heatwave came in two major episodes, 28-31 January and 6-8 February.  In much of central, southern and western Victoria, maximum temperatures widely reached their highest levels since at least 1939. In Melbourne the temperature was above 43 &deg;C for three consecutive days from 28 to 30 January, reaching a peak of 45.1 &deg;C, the second highest on record behind 45.6 &deg;C in 1939.  In southern South Australia maximum temperatures widely reached their highest levels since at least 1939. Adelaide peaked at 45.7 &deg;C on 28 January and South Australia's highest temperature was 48.2 &deg;C at Kyancutta.  There were widespread power outages across both states. In Victoria, up to 500,000 homes and businesses were left without electricity. There were also major disruptions to train services with more than 1300 trains cancelled as rails buckled and air-conditioning failed.  A Department of Human Services report from the Victorian Government found that the heatwave contributed to 374 deaths.",2009,-37.81310654,144.96339420,,,,374,,,,SA;VIC,http://www.emknowledge.gov.au/resource/?id=483,"$1,496,000,000.00",$0.00
79,Transport,Rail,Richmond Rail Collision,"On 18 July 1910 a train en route to Melbourne from Elsternwick ran into the back of a Melbourne bound Brighton train in foggy conditions at Richmond Station.   The signals were obscured by the weather and could only be seen when the train was adjacent to them. Despite the very slow speed of the second train, the damage done was significant; the impact propelled the engine heading the Brighton train forward 27 m.  Nine people died and 114 people were injured.",1910,-33.59674835,150.75268550,,,114,9,,,,VIC,http://www.emknowledge.gov.au/resource/?id=79,"$93,000,000.00",$0.00
308,Natural,Heatwave,"Heatwave, South-East Queensland","In January 2000, weather conditions over south central and south eastern Australia were very hot and dry with the maximum temperatures four to six degrees celcius above the average. Between 19-21 January the heatwave killed 22 people and hospitalized 350 in south-east Queensland. Most of the victims were elderly residents from Brisbane, many of whom lived alone and had closed themselves inside their homes.",2000,-27.46441460,153.03405760,,,350,22,,,,QLD,http://www.emknowledge.gov.au/resource/?id=308,"$263,000,000.00",$0.00
610,Natural,Heatwave,Heatwave Oodnadatta,"A heatwave occurred in South Australia in January 1960 which saw temperatures exceeding 45 &deg;C in the north of the State from 31 December to 3 January. On 2 January, Oodnadatta reached a state record - and arguably an Australian record of 50.7 &deg;C. The minimum that day was 34.6 &deg;C. The temperature again reached the low 40s on 6-8 and 10 January. There were several deaths in the 1960 heat wave: five infants and eight adults died. Other people were admitted to hospital with heat exhaustion, including 18 in Broken Hill.",1959,-27.51801491,135.43396000,,,18,13,,,,SA,http://www.emknowledge.gov.au/resource/?id=610,"$61,000,000.00",$0.00
411,Natural,Heatwave,"Heatwave, Townsville",Three people died in Townsville from heat stress as the city experienced record high temperatures of up to 45 degrees celcius.,1994,-19.25743103,146.81785580,,,,3,,,,QLD,http://www.emknowledge.gov.au/resource/?id=411,"$12,000,000.00",$0.00
4212,Natural,Heatwave,National Heatwave,"From late December 2012 to early January 2013, Australia experienced a nationwide heatwave. Temperatures peaked throughout Australia, forcing the Bureau of Meteorology to add new colours (deep purple and pink) to its weather forecasting chart to record temperatures above 50&deg;C.  Australia&rsquo;s first six days of 2013 were among the hottest 20 days on record in terms of average maximums. The heatwave developed over a large region stretching from northern Victoria and inland New South Wales to central-west Queensland, across to north-western Western Australia and down to the Nullarbor coast.The national average maximum across Australia on 7 January was 40.33 &deg;C, beating the previous record set in 1972 by 0.16&deg;C.  In Perth, temperatures exceeded 37&deg;C for seven consecutive days. This heatwave caused 20 people to be hospitalised between the period 27 December and 3 January. St John Ambulance reported a doubling in call-outs for heatstroke, dehydration and burns from the previous week. On New Year&rsquo;s Eve, Western Australia recorded 42.1 &deg;C, 13 &deg;C above the December average. The state's average temperature for the last week of 2012 averaged a maximum of 39.3 &deg;C, making it the hottest week in 80 years. Records were broken in Alice Springs, with temperatures over 40 &deg;C for 17 days in a row and Oodnadatta, where temperatures exceeded 45 &deg;C for seven consecutive days.  On 17, January Sydney endured its hottest day ever, with a record temperature of 45.8 &deg;C. The Ambulance Service of New South Wales reported that more than 220 people had been treated for heat exposure or fainting. The heatwave stranded thousands of commuters, with dozens of trains delayed as steel wires buckled and a hose used to run a key signalling system melted. On the central coast, the heat caused an overhead wire to buckle onto a train at approximately 1.30 pm, trapping about 250 passengers for half an hour.  There was a noted increase in nationwide hospital admissions for kidney disease, acute renal failure and heart attacks across this period. The Bureau of Meteorology stated the heatwave was an exceptional event.",2012,-25.24469566,133.59375000,,,240,,,,,QLD;NSW;VIC;SA;WA,http://www.emknowledge.gov.au/resource/?id=4212,"$120,000,000.00",$0.00
